Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Turnos com capacidade superior à capacidade das características das salas;Turno com inscrições superiores à capacidade das salas;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;07/12/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;30/11/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;23/11/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;16/11/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;09/11/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;26/10/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;19/10/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;12/10/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;28/09/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;21/09/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;01768TP02;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;37;TRUE;FALSE;Qua;11:00:00;12:30:00;14/09/2022;Sala de Aulas normal;1E06;50;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Seg;19:00:00;20:30:00;03/10/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Seg;19:00:00;20:30:00;26/09/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Seg;19:00:00;20:30:00;19/09/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Seg;19:00:00;20:30:00;12/09/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Sex;19:00:00;20:30:00;07/10/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Sex;19:00:00;20:30:00;30/09/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Sex;19:00:00;20:30:00;23/09/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Sex;19:00:00;20:30:00;16/09/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Seg;17:30:00;19:00:00;03/10/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Seg;17:30:00;19:00:00;26/09/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Seg;17:30:00;19:00:00;19/09/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Seg;17:30:00;19:00:00;12/09/2022;Laboratório de Informática;D1.04;23;Horário sala visível portal público, Laboratório de Informática
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Sex;17:30:00;19:00:00;07/10/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Sex;17:30:00;19:00:00;30/09/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Sex;17:30:00;19:00:00;23/09/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
DEc, DF;Matemática e Métodos Numéricos para Economia e Finanças I;03091TP01;DFA1, DEA1;13;FALSE;FALSE;Sex;17:30:00;19:00:00;16/09/2022;Sala Aulas Mestrado;AA3.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;06/12/2022;Sala de Aulas normal;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;29/11/2022;Sala de Aulas normal;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;22/11/2022;Sala de Aulas normal;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;15/11/2022;Sala de Aulas normal;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;08/11/2022;Sala de Aulas normal;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;25/10/2022;Sala de Aulas normal;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;18/10/2022;Sala de Aulas normal;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;11/10/2022;Sala de Aulas normal;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;04/10/2022;Sala/anfiteatro aulas;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;27/09/2022;Sala/anfiteatro aulas;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;20/09/2022;Sala/anfiteatro aulas;C6.02;40;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP22;ET-A6, ET-A5, ET-A4, ET-A3, ET-A2, ET-A1;33;FALSE;FALSE;Ter;16:00:00;17:30:00;13/09/2022;Não necessita de sala;;;
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;FALSE;FALSE;Qua;18:00:00;20:00:00;14/12/2022;Sala/anfiteatro aulas;AA2.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;FALSE;FALSE;Qua;18:00:00;20:00:00;07/12/2022;Sala Aulas Mestrado;AA2.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;FALSE;FALSE;Qua;18:00:00;20:00:00;30/11/2022;Sala Aulas Mestrado;AA2.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;FALSE;FALSE;Qua;18:00:00;20:00:00;23/11/2022;Sala Aulas Mestrado;AA2.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;FALSE;FALSE;Qua;18:00:00;20:00:00;16/11/2022;Sala Aulas Mestrado;AA2.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;FALSE;FALSE;Qua;18:00:00;20:00:00;09/11/2022;Sala Aulas Mestrado;AA2.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;FALSE;FALSE;Qua;18:00:00;20:00:00;02/11/2022;Sala Aulas Mestrado;AA2.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;FALSE;FALSE;Qua;18:00:00;20:00:00;26/10/2022;Sala Aulas Mestrado;AA2.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;FALSE;FALSE;Qua;18:00:00;20:00:00;19/10/2022;Sala Aulas Mestrado;AA2.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
MA, MA-UTAD, EP;Métodos de Pesquisa em Antropologia (2º Ciclo);01186TP01;MEPB1, MAA1, MA-A1;27;FALSE;FALSE;Qua;18:00:00;20:00:00;12/10/2022;Sala Aulas Mestrado;AA2.24;30;Sala/anfiteatro aulas, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Seg;11:00:00;12:30:00;05/12/2022;Sala/anfiteatro aulas;C5.02;46;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;15/12/2022;Sala de Aulas normal;C5.08;58;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;24/11/2022;Sala de Aulas normal;C5.08;58;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;17/11/2022;Sala de Aulas normal;C5.08;58;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;10/11/2022;Sala de Aulas normal;C5.08;58;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;03/11/2022;Sala de Aulas normal;C5.08;58;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;27/10/2022;Sala de Aulas normal;C5.08;58;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;20/10/2022;Sala de Aulas normal;C5.08;58;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;13/10/2022;Sala de Aulas normal;C5.08;58;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C5.08;58;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;29/09/2022;Sala de Aulas normal;C5.08;58;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LP;Métodos de Investigação Quantitativos;L5215TP06;PB3, PB1;49;FALSE;TRUE;Qui;13:00:00;14:30:00;22/09/2022;Sala de Aulas normal;C3.01;54;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;06/12/2022;Laboratório de Informática;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;29/11/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;22/11/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;15/11/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;08/11/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;25/10/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;18/10/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;11/10/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;04/10/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;27/09/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;20/09/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;09:30:00;11:00:00;13/09/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;06/12/2022;Laboratório de Informática;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;29/11/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;22/11/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;15/11/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;08/11/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;25/10/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;18/10/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;11/10/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;04/10/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;27/09/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;20/09/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;FALSE;TRUE;Ter;11:00:00;12:30:00;13/09/2022;Laboratório de Informática;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;05/12/2022;Sala/anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;28/11/2022;Sala de Aulas normal;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;21/11/2022;Sala de Aulas normal;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;14/11/2022;Sala de Aulas normal;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;07/11/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;31/10/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;24/10/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;17/10/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;10/10/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;03/10/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;26/09/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;FALSE;FALSE;Seg;09:30:00;11:00:00;19/09/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;TRUE;FALSE;Qui;16:00:00;17:30:00;15/12/2022;Sala de Aulas normal;;;
